,Source,Target,Regulation
36159,hsa-mir-2110,PTGIS,miRNA-Genes
36160,hsa-mir-2110,PTK7,miRNA-Genes
36161,hsa-mir-2110,PYCR1,miRNA-Genes
36162,hsa-mir-2110,MRPL12,miRNA-Genes
36163,hsa-mir-2110,UGT2B4,miRNA-Genes
36164,hsa-mir-2110,SHOC2,miRNA-Genes
36165,hsa-mir-2110,USP2,miRNA-Genes
36166,hsa-mir-2110,HAND1,miRNA-Genes
36167,hsa-mir-2110,SPON2,miRNA-Genes
36168,hsa-mir-2110,NXPH3,miRNA-Genes
36169,hsa-mir-2110,RNF11,miRNA-Genes
36170,hsa-mir-2110,EPB41L4B,miRNA-Genes
36171,hsa-mir-2110,CBX8,miRNA-Genes
36172,hsa-mir-2110,SERINC1,miRNA-Genes
36173,hsa-mir-2110,AEN,miRNA-Genes
36174,hsa-mir-2110,ZNF703,miRNA-Genes
36175,hsa-mir-2110,CDT1,miRNA-Genes
36176,hsa-mir-2110,SCIN,miRNA-Genes
36177,hsa-mir-2110,MARCHF9,miRNA-Genes
36178,hsa-mir-2110,TRIM71,miRNA-Genes
36179,hsa-mir-2110,MIER3,miRNA-Genes
36180,hsa-mir-2110,CCDC137,miRNA-Genes
36181,hsa-mir-2110,DRAXIN,miRNA-Genes
38013,hsa-mir-3154,BCL2L1,miRNA-Genes
38014,hsa-mir-3154,EIF4A1,miRNA-Genes
38015,hsa-mir-3154,GRIN2A,miRNA-Genes
38016,hsa-mir-3154,HOXA9,miRNA-Genes
38017,hsa-mir-3154,HOXB8,miRNA-Genes
38018,hsa-mir-3154,METTL1,miRNA-Genes
38019,hsa-mir-3154,PRELP,miRNA-Genes
38020,hsa-mir-3154,PTK7,miRNA-Genes
38021,hsa-mir-3154,SEMA3F,miRNA-Genes
38022,hsa-mir-3154,STX1A,miRNA-Genes
38023,hsa-mir-3154,TPM2,miRNA-Genes
38024,hsa-mir-3154,WNT8B,miRNA-Genes
38025,hsa-mir-3154,NR4A3,miRNA-Genes
38026,hsa-mir-3154,SLC7A5,miRNA-Genes
38027,hsa-mir-3154,OGT,miRNA-Genes
38028,hsa-mir-3154,SYT7,miRNA-Genes
38029,hsa-mir-3154,TXNIP,miRNA-Genes
38030,hsa-mir-3154,KIF2C,miRNA-Genes
38031,hsa-mir-3154,NAT9,miRNA-Genes
38032,hsa-mir-3154,EHD2,miRNA-Genes
38033,hsa-mir-3154,FBXL19,miRNA-Genes
38034,hsa-mir-3154,MTUS1,miRNA-Genes
38035,hsa-mir-3154,P3H1,miRNA-Genes
38036,hsa-mir-3154,GIGYF1,miRNA-Genes
38037,hsa-mir-3154,CHAC1,miRNA-Genes
38038,hsa-mir-3154,CDCA3,miRNA-Genes
38039,hsa-mir-3154,ZC3HAV1L,miRNA-Genes
38040,hsa-mir-3154,SAMD10,miRNA-Genes
38041,hsa-mir-3154,MIER3,miRNA-Genes
38042,hsa-mir-3154,FAM83H,miRNA-Genes
38043,hsa-mir-3154,ANKRD33B,miRNA-Genes
44720,hsa-mir-3917,WIPF1,miRNA-Genes
57067,hsa-mir-4754,SEMA3E,miRNA-Genes
57068,hsa-mir-4754,GPR157,miRNA-Genes
61011,hsa-mir-5090,AMH,miRNA-Genes
61012,hsa-mir-5090,PAX2,miRNA-Genes
61013,hsa-mir-5090,PTGIS,miRNA-Genes
61014,hsa-mir-5090,BRSK2,miRNA-Genes
61015,hsa-mir-5090,NOB1,miRNA-Genes
61016,hsa-mir-5090,PRX,miRNA-Genes
61017,hsa-mir-5090,SRCIN1,miRNA-Genes
61018,hsa-mir-5090,LMNB2,miRNA-Genes
61019,hsa-mir-5090,FAM83A,miRNA-Genes
61020,hsa-mir-5090,NKX2-3,miRNA-Genes
61266,hsa-mir-5193,ALDOA,miRNA-Genes
61267,hsa-mir-5193,AR,miRNA-Genes
61268,hsa-mir-5193,ATP2B3,miRNA-Genes
61269,hsa-mir-5193,C6,miRNA-Genes
61270,hsa-mir-5193,CACNB2,miRNA-Genes
61271,hsa-mir-5193,CAV1,miRNA-Genes
61272,hsa-mir-5193,SERPINH1,miRNA-Genes
61273,hsa-mir-5193,COL19A1,miRNA-Genes
61274,hsa-mir-5193,CYP2B6,miRNA-Genes
61275,hsa-mir-5193,DIO2,miRNA-Genes
61276,hsa-mir-5193,ARID3A,miRNA-Genes
61277,hsa-mir-5193,S1PR1,miRNA-Genes
61278,hsa-mir-5193,EDN2,miRNA-Genes
61279,hsa-mir-5193,GRIK3,miRNA-Genes
61280,hsa-mir-5193,NR3C1,miRNA-Genes
61281,hsa-mir-5193,TLX1,miRNA-Genes
61282,hsa-mir-5193,KCNJ11,miRNA-Genes
61283,hsa-mir-5193,KIFC3,miRNA-Genes
61284,hsa-mir-5193,KLK2,miRNA-Genes
61285,hsa-mir-5193,KRT32,miRNA-Genes
61286,hsa-mir-5193,LIF,miRNA-Genes
61287,hsa-mir-5193,VWA5A,miRNA-Genes
61288,hsa-mir-5193,AFF1,miRNA-Genes
61289,hsa-mir-5193,NKX2-2,miRNA-Genes
61290,hsa-mir-5193,SHB,miRNA-Genes
61291,hsa-mir-5193,SLC4A1,miRNA-Genes
61292,hsa-mir-5193,SORD,miRNA-Genes
61293,hsa-mir-5193,SPIB,miRNA-Genes
61294,hsa-mir-5193,SRD5A1,miRNA-Genes
61295,hsa-mir-5193,STC1,miRNA-Genes
61296,hsa-mir-5193,VEGFA,miRNA-Genes
61297,hsa-mir-5193,WNT9B,miRNA-Genes
61298,hsa-mir-5193,ZBTB16,miRNA-Genes
61299,hsa-mir-5193,PABPN1,miRNA-Genes
61300,hsa-mir-5193,SYNGR1,miRNA-Genes
61301,hsa-mir-5193,ADAMTS1,miRNA-Genes
61302,hsa-mir-5193,STXBP5L,miRNA-Genes
61303,hsa-mir-5193,UST,miRNA-Genes
61304,hsa-mir-5193,TSPAN1,miRNA-Genes
61305,hsa-mir-5193,TXNIP,miRNA-Genes
61306,hsa-mir-5193,DIP2C,miRNA-Genes
61307,hsa-mir-5193,NPTXR,miRNA-Genes
61308,hsa-mir-5193,VSIG2,miRNA-Genes
61309,hsa-mir-5193,SLC7A11,miRNA-Genes
61310,hsa-mir-5193,PALD1,miRNA-Genes
61311,hsa-mir-5193,DUOX2,miRNA-Genes
61312,hsa-mir-5193,MLXIPL,miRNA-Genes
61313,hsa-mir-5193,CHST15,miRNA-Genes
61314,hsa-mir-5193,CLIC5,miRNA-Genes
61315,hsa-mir-5193,HMGCLL1,miRNA-Genes
61316,hsa-mir-5193,PEX26,miRNA-Genes
61317,hsa-mir-5193,TENM3,miRNA-Genes
61318,hsa-mir-5193,PARVA,miRNA-Genes
61319,hsa-mir-5193,DPYSL5,miRNA-Genes
61320,hsa-mir-5193,CABP4,miRNA-Genes
61321,hsa-mir-5193,JPH2,miRNA-Genes
61322,hsa-mir-5193,PRX,miRNA-Genes
61323,hsa-mir-5193,CACNG8,miRNA-Genes
61324,hsa-mir-5193,PKNOX2,miRNA-Genes
61325,hsa-mir-5193,PANK3,miRNA-Genes
61326,hsa-mir-5193,ZMIZ2,miRNA-Genes
61327,hsa-mir-5193,CMSS1,miRNA-Genes
61328,hsa-mir-5193,NKD1,miRNA-Genes
61329,hsa-mir-5193,SAPCD2,miRNA-Genes
61330,hsa-mir-5193,TPGS1,miRNA-Genes
61331,hsa-mir-5193,SLC38A5,miRNA-Genes
61332,hsa-mir-5193,ZNF831,miRNA-Genes
61333,hsa-mir-5193,ZNF785,miRNA-Genes
61334,hsa-mir-5193,CILP2,miRNA-Genes
61335,hsa-mir-5193,SMYD1,miRNA-Genes
61336,hsa-mir-5193,AMOTL1,miRNA-Genes
61337,hsa-mir-5193,LINGO2,miRNA-Genes
61338,hsa-mir-5193,FAM13C,miRNA-Genes
61339,hsa-mir-5193,TMEM151A,miRNA-Genes
61340,hsa-mir-5193,SIAH3,miRNA-Genes
61341,hsa-mir-5193,EPHA6,miRNA-Genes
61342,hsa-mir-5193,CYP27C1,miRNA-Genes
61343,hsa-mir-5193,CATSPER4,miRNA-Genes
61344,hsa-mir-5193,HACD4,miRNA-Genes
61345,hsa-mir-5193,C10orf105,miRNA-Genes
61346,hsa-mir-5193,ANKRD65,miRNA-Genes
61347,hsa-mir-5193,SEC14L6,miRNA-Genes
67561,hsa-mir-6132,ADCY9,miRNA-Genes
67562,hsa-mir-6132,DPH2,miRNA-Genes
67563,hsa-mir-6132,ARID3A,miRNA-Genes
67564,hsa-mir-6132,HOXA3,miRNA-Genes
67565,hsa-mir-6132,LY6E,miRNA-Genes
67566,hsa-mir-6132,NGFR,miRNA-Genes
67567,hsa-mir-6132,POU4F1,miRNA-Genes
67568,hsa-mir-6132,RANGAP1,miRNA-Genes
67569,hsa-mir-6132,TFAP2B,miRNA-Genes
67570,hsa-mir-6132,PHLDA2,miRNA-Genes
67571,hsa-mir-6132,VCL,miRNA-Genes
67572,hsa-mir-6132,BRSK2,miRNA-Genes
67573,hsa-mir-6132,DLC1,miRNA-Genes
67574,hsa-mir-6132,IFITM3,miRNA-Genes
67575,hsa-mir-6132,TBL3,miRNA-Genes
67576,hsa-mir-6132,CPLX1,miRNA-Genes
67577,hsa-mir-6132,NFASC,miRNA-Genes
67578,hsa-mir-6132,TRIM29,miRNA-Genes
67579,hsa-mir-6132,PACSIN1,miRNA-Genes
67580,hsa-mir-6132,FBXL19,miRNA-Genes
67581,hsa-mir-6132,HES6,miRNA-Genes
67582,hsa-mir-6132,PEX26,miRNA-Genes
67583,hsa-mir-6132,PNMA8B,miRNA-Genes
67584,hsa-mir-6132,CPNE5,miRNA-Genes
67585,hsa-mir-6132,CORO7,miRNA-Genes
67586,hsa-mir-6132,GDPD5,miRNA-Genes
67587,hsa-mir-6132,LMNB2,miRNA-Genes
67588,hsa-mir-6132,HSPB6,miRNA-Genes
67589,hsa-mir-6132,PGAM5,miRNA-Genes
67590,hsa-mir-6132,CAVIN1,miRNA-Genes
67591,hsa-mir-6132,RAB15,miRNA-Genes
67592,hsa-mir-6132,FOXI2,miRNA-Genes
85156,hsa-mir-7702,EFNA3,miRNA-Genes
85157,hsa-mir-7702,KCNJ6,miRNA-Genes
85158,hsa-mir-7702,ELOVL4,miRNA-Genes
85159,hsa-mir-7702,CBX4,miRNA-Genes
85160,hsa-mir-7702,PTPRT,miRNA-Genes
85161,hsa-mir-7702,SLC6A20,miRNA-Genes
85162,hsa-mir-7702,GGT6,miRNA-Genes
85163,hsa-mir-7702,KY,miRNA-Genes
85164,hsa-mir-7702,ZNF772,miRNA-Genes
85165,hsa-mir-7702,FSIP2,miRNA-Genes
85298,hsa-mir-7705,FGF10,miRNA-Genes
85299,hsa-mir-7705,NUDT3,miRNA-Genes
85300,hsa-mir-7705,ENDOD1,miRNA-Genes
85301,hsa-mir-7705,EXOSC2,miRNA-Genes
85302,hsa-mir-7705,ARHGEF26,miRNA-Genes
85303,hsa-mir-7705,GPSM2,miRNA-Genes
85304,hsa-mir-7705,WDR77,miRNA-Genes
85305,hsa-mir-7705,CMBL,miRNA-Genes
85306,hsa-mir-7705,CYP27C1,miRNA-Genes
85307,hsa-mir-7706,CCND1,miRNA-Genes
85308,hsa-mir-7706,DUSP9,miRNA-Genes
85309,hsa-mir-7706,TRIP13,miRNA-Genes
85310,hsa-mir-7706,SYNM,miRNA-Genes
85311,hsa-mir-7706,STRIP2,miRNA-Genes
88108,hsa-mir-429,TFPI,miRNA-Genes
88115,hsa-mir-760,MTMR7,miRNA-Genes
88149,hsa-mir-217,SLC7A2,miRNA-Genes
88194,hsa-mir-451a,SLC7A2,miRNA-Genes
88230,hsa-mir-760,PDK4,miRNA-Genes
88239,hsa-mir-107,PDK4,miRNA-Genes
88267,hsa-mir-107,THSD7A,miRNA-Genes
88284,hsa-mir-107,PRKAR2B,miRNA-Genes
88285,hsa-mir-107,PRKAR2B,miRNA-Genes
88352,hsa-mir-107,WDR54,miRNA-Genes
88377,hsa-mir-429,ASB4,miRNA-Genes
88411,hsa-mir-107,TNFRSF12A,miRNA-Genes
88492,hsa-mir-429,GGCT,miRNA-Genes
88678,hsa-mir-760,MLXIPL,miRNA-Genes
88711,hsa-mir-592,NME2,miRNA-Genes
88749,hsa-mir-107,ANLN,miRNA-Genes
88995,hsa-mir-107,SLC25A39,miRNA-Genes
89044,hsa-mir-107,POLA2,miRNA-Genes
89045,hsa-mir-107,POLA2,miRNA-Genes
89082,hsa-mir-429,DPEP1,miRNA-Genes
89129,hsa-mir-346,CHDH,miRNA-Genes
89166,hsa-mir-429,SLC38A5,miRNA-Genes
89205,hsa-mir-2110,WWTR1,miRNA-Genes
89232,hsa-mir-760,WWTR1,miRNA-Genes
89268,hsa-mir-107,CYP24A1,miRNA-Genes
89279,hsa-mir-107,SAMD4A,miRNA-Genes
89347,hsa-mir-107,NRXN3,miRNA-Genes
89396,hsa-mir-429,CPS1,miRNA-Genes
89401,hsa-mir-107,FHL1,miRNA-Genes
89444,hsa-mir-1270,BIRC3,miRNA-Genes
89507,hsa-mir-429,BIRC3,miRNA-Genes
89521,hsa-mir-107,ABCC2,miRNA-Genes
89582,hsa-mir-107,TOMM34,miRNA-Genes
89621,hsa-mir-107,FAS,miRNA-Genes
89650,hsa-mir-217,CD44,miRNA-Genes
89694,hsa-mir-429,CD44,miRNA-Genes
89826,hsa-mir-429,FAM13B,miRNA-Genes
89848,hsa-mir-107,LRRC7,miRNA-Genes
89903,hsa-mir-326,VCL,miRNA-Genes
89990,hsa-mir-107,MRI1,miRNA-Genes
89993,hsa-mir-326,MRI1,miRNA-Genes
90033,hsa-mir-421,TLL1,miRNA-Genes
90115,hsa-mir-429,RTN4R,miRNA-Genes
90120,hsa-mir-107,CDH10,miRNA-Genes
90137,hsa-mir-107,RAB27B,miRNA-Genes
90173,hsa-mir-107,TG,miRNA-Genes
90229,hsa-mir-326,ZIC2,miRNA-Genes
90244,hsa-mir-760,ZIC2,miRNA-Genes
90345,hsa-mir-107,PREX2,miRNA-Genes
90361,hsa-mir-107,SCML1,miRNA-Genes
90446,hsa-mir-107,HDAC9,miRNA-Genes
90451,hsa-mir-429,HDAC9,miRNA-Genes
90488,hsa-mir-107,VPS13D,miRNA-Genes
90519,hsa-mir-346,VPS13D,miRNA-Genes
90552,hsa-mir-107,KITLG,miRNA-Genes
90578,hsa-mir-429,ADAMTS6,miRNA-Genes
90589,hsa-mir-107,PER3,miRNA-Genes
90652,hsa-mir-429,NEDD4L,miRNA-Genes
90668,hsa-mir-107,NFE2L3,miRNA-Genes
90785,hsa-mir-760,POLQ,miRNA-Genes
90792,hsa-mir-107,POLQ,miRNA-Genes
90803,hsa-mir-429,POLQ,miRNA-Genes
90808,hsa-mir-107,RRP12,miRNA-Genes
90903,hsa-mir-107,FNIP2,miRNA-Genes
90942,hsa-mir-107,FOXN3,miRNA-Genes
90944,hsa-mir-429,FOXN3,miRNA-Genes
90965,hsa-mir-429,LAMA3,miRNA-Genes
90977,hsa-mir-326,PTPRN,miRNA-Genes
91006,hsa-mir-421,FOXC1,miRNA-Genes
91044,hsa-mir-421,RELT,miRNA-Genes
91086,hsa-mir-760,GINM1,miRNA-Genes
91101,hsa-mir-1270,ZNF280C,miRNA-Genes
91195,hsa-mir-107,PPP1R12A,miRNA-Genes
91252,hsa-mir-577,PPP1R12A,miRNA-Genes
91295,hsa-mir-429,CAMK2B,miRNA-Genes
91328,hsa-mir-577,ATP2B4,miRNA-Genes
91377,hsa-mir-760,MXD1,miRNA-Genes
91381,hsa-mir-107,MXD1,miRNA-Genes
91410,hsa-mir-429,STYK1,miRNA-Genes
91415,hsa-mir-107,OGFR,miRNA-Genes
91435,hsa-mir-760,OGFR,miRNA-Genes
91448,hsa-mir-429,GNA15,miRNA-Genes
91523,hsa-mir-107,TNK2,miRNA-Genes
91539,hsa-mir-1976,TNK2,miRNA-Genes
91609,hsa-mir-107,POLD1,miRNA-Genes
91671,hsa-mir-107,ST3GAL6,miRNA-Genes
91686,hsa-mir-2110,CDON,miRNA-Genes
91802,hsa-mir-2110,CNN2,miRNA-Genes
91838,hsa-mir-429,SNCAIP,miRNA-Genes
91912,hsa-mir-107,NTN1,miRNA-Genes
91918,hsa-mir-1976,NTN1,miRNA-Genes
91947,hsa-mir-107,MCM10,miRNA-Genes
91979,hsa-mir-107,ANKRD44,miRNA-Genes
92063,hsa-mir-107,FAM107B,miRNA-Genes
92113,hsa-mir-107,ASPM,miRNA-Genes
92204,hsa-mir-429,ASPM,miRNA-Genes
92241,hsa-mir-107,FGFR2,miRNA-Genes
92289,hsa-mir-107,FECH,miRNA-Genes
92301,hsa-mir-107,KLF6,miRNA-Genes
92390,hsa-mir-107,SYT1,miRNA-Genes
92417,hsa-mir-107,PDZD4,miRNA-Genes
92424,hsa-mir-1270,CBFB,miRNA-Genes
92487,hsa-mir-107,HYAL2,miRNA-Genes
92623,hsa-mir-107,INPP5A,miRNA-Genes
92659,hsa-mir-107,PRR11,miRNA-Genes
92695,hsa-mir-429,REEP1,miRNA-Genes
92722,hsa-mir-429,ATP11A,miRNA-Genes
92824,hsa-mir-107,RORA,miRNA-Genes
92889,hsa-mir-421,RORA,miRNA-Genes
92919,hsa-mir-577,RORA,miRNA-Genes
92992,hsa-mir-429,TGFBR3,miRNA-Genes
93040,hsa-mir-107,MAPK6,miRNA-Genes
93130,hsa-mir-107,FSTL3,miRNA-Genes
93192,hsa-mir-429,ASNS,miRNA-Genes
93398,hsa-mir-107,ATP2B1,miRNA-Genes
93422,hsa-mir-2110,ATP2B1,miRNA-Genes
93553,hsa-mir-429,MGAT4A,miRNA-Genes
93583,hsa-mir-107,TRIP13,miRNA-Genes
93696,hsa-mir-107,CYBRD1,miRNA-Genes
93729,hsa-mir-107,SLC6A15,miRNA-Genes
93778,hsa-mir-217,EVC,miRNA-Genes
93799,hsa-mir-107,SCARB1,miRNA-Genes
93846,hsa-mir-107,MCM2,miRNA-Genes
93869,hsa-mir-107,TP63,miRNA-Genes
93946,hsa-mir-107,FERMT2,miRNA-Genes
94015,hsa-mir-429,DHRS9,miRNA-Genes
94078,hsa-mir-326,ATP2A3,miRNA-Genes
94124,hsa-mir-107,NTN4,miRNA-Genes
94180,hsa-mir-2110,ZZEF1,miRNA-Genes
94189,hsa-mir-326,ZZEF1,miRNA-Genes
94227,hsa-mir-107,GTSE1,miRNA-Genes
94258,hsa-mir-107,ACAT1,miRNA-Genes
94270,hsa-mir-107,CELSR1,miRNA-Genes
94318,hsa-mir-107,FSCN1,miRNA-Genes
94364,hsa-mir-107,MOCOS,miRNA-Genes
94391,hsa-mir-346,WDR62,miRNA-Genes
94399,hsa-mir-107,WDR62,miRNA-Genes
94500,hsa-mir-107,CTTNBP2,miRNA-Genes
94510,hsa-mir-346,CTTNBP2,miRNA-Genes
94532,hsa-mir-107,UBE2T,miRNA-Genes
94540,hsa-mir-421,UBE2T,miRNA-Genes
94614,hsa-mir-2110,DCX,miRNA-Genes
94615,hsa-mir-107,DCX,miRNA-Genes
94680,hsa-mir-107,FGFR1,miRNA-Genes
94692,hsa-mir-421,FBLN1,miRNA-Genes
94748,hsa-mir-346,MAP2,miRNA-Genes
94819,hsa-mir-429,FAP,miRNA-Genes
94856,hsa-mir-107,ADCY2,miRNA-Genes
94898,hsa-mir-217,HOXA9,miRNA-Genes
94975,hsa-mir-429,FGF20,miRNA-Genes
95062,hsa-mir-421,RUNX1T1,miRNA-Genes
95128,hsa-mir-107,CDC14A,miRNA-Genes
95134,hsa-mir-217,CDC14A,miRNA-Genes
95237,hsa-mir-107,SLC35C2,miRNA-Genes
95243,hsa-mir-1976,SLC35C2,miRNA-Genes
95299,hsa-mir-107,EPHA6,miRNA-Genes
95328,hsa-mir-429,SLC4A4,miRNA-Genes
95371,hsa-mir-107,RBL1,miRNA-Genes
95441,hsa-mir-217,CXCL2,miRNA-Genes
95474,hsa-mir-429,AFP,miRNA-Genes
95643,hsa-mir-1976,JMJD4,miRNA-Genes
95704,hsa-mir-2110,SMARCD3,miRNA-Genes
95717,hsa-mir-429,MPP4,miRNA-Genes
95862,hsa-mir-107,TRAF5,miRNA-Genes
95907,hsa-mir-326,ULK2,miRNA-Genes
95945,hsa-mir-107,OXCT1,miRNA-Genes
96037,hsa-mir-107,CAD,miRNA-Genes
96083,hsa-mir-107,SLC25A24,miRNA-Genes
96084,hsa-mir-107,SLC25A24,miRNA-Genes
96143,hsa-mir-421,SLC25A24,miRNA-Genes
96144,hsa-mir-421,SLC25A24,miRNA-Genes
96194,hsa-mir-107,ABCB1,miRNA-Genes
96202,hsa-mir-326,ABCB1,miRNA-Genes
96246,hsa-mir-2110,RAD54L,miRNA-Genes
96261,hsa-mir-107,RAD54L,miRNA-Genes
96296,hsa-mir-429,CEACAM6,miRNA-Genes
96305,hsa-mir-429,HSD17B2,miRNA-Genes
96338,hsa-mir-107,TXLNG,miRNA-Genes
96424,hsa-mir-107,GNAO1,miRNA-Genes
96445,hsa-mir-429,PHACTR3,miRNA-Genes
96478,hsa-mir-107,AURKA,miRNA-Genes
96495,hsa-mir-429,SULT2B1,miRNA-Genes
96503,hsa-mir-107,DNMT3B,miRNA-Genes
96563,hsa-mir-107,TPX2,miRNA-Genes
96582,hsa-mir-107,PDRG1,miRNA-Genes
96626,hsa-mir-107,TMEM40,miRNA-Genes
96648,hsa-mir-107,CRLS1,miRNA-Genes
96690,hsa-mir-429,SLC4A11,miRNA-Genes
96739,hsa-mir-429,TESC,miRNA-Genes
96860,hsa-mir-326,BIRC5,miRNA-Genes
96865,hsa-mir-421,BIRC5,miRNA-Genes
96879,hsa-mir-760,BIRC5,miRNA-Genes
96885,hsa-mir-107,BIRC5,miRNA-Genes
96929,hsa-mir-760,LTBP4,miRNA-Genes
96938,hsa-mir-107,SLC9A1,miRNA-Genes
96988,hsa-mir-107,RGS1,miRNA-Genes
96996,hsa-mir-429,LYZ,miRNA-Genes
97036,hsa-mir-107,KIF4A,miRNA-Genes
97057,hsa-mir-107,DLL3,miRNA-Genes
97168,hsa-mir-429,PITPNM3,miRNA-Genes
97177,hsa-mir-107,ORC6,miRNA-Genes
97213,hsa-mir-107,ZFHX4,miRNA-Genes
97312,hsa-mir-429,CCDC80,miRNA-Genes
97343,hsa-mir-107,SLC22A17,miRNA-Genes
97355,hsa-mir-107,RNF31,miRNA-Genes
97356,hsa-mir-107,RNF31,miRNA-Genes
97367,hsa-mir-346,RNF31,miRNA-Genes
97368,hsa-mir-346,RNF31,miRNA-Genes
97425,hsa-mir-429,TYRO3,miRNA-Genes
97447,hsa-mir-217,PHGDH,miRNA-Genes
97495,hsa-mir-107,MYL6,miRNA-Genes
97566,hsa-mir-107,CLSPN,miRNA-Genes
97580,hsa-mir-107,CDC45,miRNA-Genes
97667,hsa-mir-107,CDC6,miRNA-Genes
97697,hsa-mir-107,EPB41L4B,miRNA-Genes
97736,hsa-mir-577,SORBS1,miRNA-Genes
97745,hsa-mir-107,SORBS1,miRNA-Genes
97791,hsa-mir-107,BAMBI,miRNA-Genes
97822,hsa-mir-2110,FKBP5,miRNA-Genes
97835,hsa-mir-107,FKBP5,miRNA-Genes
97852,hsa-mir-107,HSP90AB1,miRNA-Genes
97908,hsa-mir-421,HSP90AB1,miRNA-Genes
97953,hsa-mir-429,PCSK5,miRNA-Genes
97968,hsa-mir-107,SCD,miRNA-Genes
98073,hsa-mir-760,SCD,miRNA-Genes
98091,hsa-mir-429,SCD,miRNA-Genes
98118,hsa-mir-429,MZF1,miRNA-Genes
98130,hsa-mir-107,FBXL19,miRNA-Genes
98162,hsa-mir-2110,FBXL19,miRNA-Genes
98182,hsa-mir-326,FBXL19,miRNA-Genes
98187,hsa-mir-346,FBXL19,miRNA-Genes
98228,hsa-mir-592,FBXL19,miRNA-Genes
98270,hsa-mir-107,PALM,miRNA-Genes
98271,hsa-mir-2110,PALM,miRNA-Genes
98289,hsa-mir-107,ZDHHC8,miRNA-Genes
98294,hsa-mir-1976,ZDHHC8,miRNA-Genes
98368,hsa-mir-429,SLC35E4,miRNA-Genes
98374,hsa-mir-429,LRP5L,miRNA-Genes
98397,hsa-mir-1270,TTC28,miRNA-Genes
98437,hsa-mir-107,RHBDD3,miRNA-Genes
98552,hsa-mir-107,PNPLA3,miRNA-Genes
98568,hsa-mir-107,SGSM3,miRNA-Genes
98603,hsa-mir-107,RANGAP1,miRNA-Genes
98627,hsa-mir-421,RANGAP1,miRNA-Genes
98646,hsa-mir-592,TRMU,miRNA-Genes
98669,hsa-mir-429,KCNK10,miRNA-Genes
98694,hsa-mir-421,AP4S1,miRNA-Genes
98699,hsa-mir-107,AP4S1,miRNA-Genes
98804,hsa-mir-346,PPM1A,miRNA-Genes
98842,hsa-mir-107,SIX4,miRNA-Genes
98947,hsa-mir-1976,TELO2,miRNA-Genes
98974,hsa-mir-421,GSKIP,miRNA-Genes
98987,hsa-mir-429,GSKIP,miRNA-Genes
98998,hsa-mir-107,RPS6KA5,miRNA-Genes
99018,hsa-mir-429,RPS6KA5,miRNA-Genes
99029,hsa-mir-577,RPS6KA5,miRNA-Genes
99042,hsa-mir-107,PABPN1,miRNA-Genes
99071,hsa-mir-1976,PABPN1,miRNA-Genes
99083,hsa-mir-326,PABPN1,miRNA-Genes
99131,hsa-mir-760,PABPN1,miRNA-Genes
99180,hsa-mir-429,PSMA6,miRNA-Genes
99182,hsa-mir-107,MMP9,miRNA-Genes
99247,hsa-mir-107,GINS1,miRNA-Genes
99293,hsa-mir-107,MYBL2,miRNA-Genes
99309,hsa-mir-326,RIMS4,miRNA-Genes
99315,hsa-mir-107,RIMS4,miRNA-Genes
99333,hsa-mir-429,PABPC1L,miRNA-Genes
99385,hsa-mir-429,BMP7,miRNA-Genes
99417,hsa-mir-421,TPD52L2,miRNA-Genes
99538,hsa-mir-107,MRGBP,miRNA-Genes
99543,hsa-mir-429,MRGBP,miRNA-Genes
99545,hsa-mir-107,TCFL5,miRNA-Genes
99658,hsa-mir-1976,ARFRP1,miRNA-Genes
99664,hsa-mir-326,ARFRP1,miRNA-Genes
99783,hsa-mir-421,SNPH,miRNA-Genes
99829,hsa-mir-429,PLCB4,miRNA-Genes
99885,hsa-mir-107,POFUT1,miRNA-Genes
99895,hsa-mir-1976,NOP56,miRNA-Genes
99927,hsa-mir-760,NOP56,miRNA-Genes
99975,hsa-mir-2110,TTI1,miRNA-Genes
99999,hsa-mir-107,TTI1,miRNA-Genes
100008,hsa-mir-107,E2F1,miRNA-Genes
100038,hsa-mir-326,E2F1,miRNA-Genes
100040,hsa-mir-346,E2F1,miRNA-Genes
100192,hsa-mir-429,VAPA,miRNA-Genes
100324,hsa-mir-429,RNF125,miRNA-Genes
100336,hsa-mir-1270,ANKRD12,miRNA-Genes
100357,hsa-mir-326,ANKRD12,miRNA-Genes
100374,hsa-mir-107,ANKRD12,miRNA-Genes
100393,hsa-mir-429,ANKRD12,miRNA-Genes
100402,hsa-mir-107,RIOK3,miRNA-Genes
100474,hsa-mir-429,CHRDL1,miRNA-Genes
100490,hsa-mir-107,SUV39H1,miRNA-Genes
100498,hsa-mir-107,SRPX,miRNA-Genes
100516,hsa-mir-2110,SYP,miRNA-Genes
100535,hsa-mir-577,PLP2,miRNA-Genes
100551,hsa-mir-326,NAA10,miRNA-Genes
100597,hsa-mir-429,ASB9,miRNA-Genes
100600,hsa-mir-107,EMD,miRNA-Genes
100650,hsa-mir-107,JADE3,miRNA-Genes
100693,hsa-mir-107,KLHL4,miRNA-Genes
100720,hsa-mir-107,KLF8,miRNA-Genes
100753,hsa-mir-107,ZDHHC15,miRNA-Genes
100770,hsa-mir-107,CENPI,miRNA-Genes
100784,hsa-mir-429,CENPI,miRNA-Genes
100901,hsa-mir-107,KATNAL1,miRNA-Genes
100923,hsa-mir-592,KATNAL1,miRNA-Genes
