,Source,Target,Regulation
18212,hsa-mir-765,MEX3A,miRNA-Genes
18213,hsa-mir-765,BICDL1,miRNA-Genes
18214,hsa-mir-765,C1QTNF6,miRNA-Genes
18215,hsa-mir-765,SLC26A9,miRNA-Genes
18216,hsa-mir-765,USH1G,miRNA-Genes
18217,hsa-mir-765,BEST3,miRNA-Genes
18218,hsa-mir-765,TERB2,miRNA-Genes
18219,hsa-mir-765,NEGR1,miRNA-Genes
18220,hsa-mir-765,KSR2,miRNA-Genes
18221,hsa-mir-765,FAM83H,miRNA-Genes
18222,hsa-mir-765,GXYLT2,miRNA-Genes
22724,hsa-mir-190b,KLF6,miRNA-Genes
22725,hsa-mir-190b,GPC5,miRNA-Genes
22726,hsa-mir-190b,IGF1,miRNA-Genes
22727,hsa-mir-190b,MAP3K9,miRNA-Genes
22728,hsa-mir-190b,OVOL1,miRNA-Genes
22729,hsa-mir-190b,DUSP10,miRNA-Genes
22730,hsa-mir-190b,PCDHB11,miRNA-Genes
22731,hsa-mir-190b,CALML4,miRNA-Genes
22732,hsa-mir-190b,SGMS2,miRNA-Genes
23222,hsa-mir-760,HOXA13,miRNA-Genes
23223,hsa-mir-760,MICB,miRNA-Genes
23224,hsa-mir-760,NPTX1,miRNA-Genes
23225,hsa-mir-760,RPL36A,miRNA-Genes
23226,hsa-mir-760,SLC8A1,miRNA-Genes
23227,hsa-mir-760,AURKA,miRNA-Genes
23228,hsa-mir-760,HMGA2,miRNA-Genes
23229,hsa-mir-760,TUBA1B,miRNA-Genes
23230,hsa-mir-760,INMT,miRNA-Genes
23231,hsa-mir-760,PTCD1,miRNA-Genes
23232,hsa-mir-760,STEAP3,miRNA-Genes
23233,hsa-mir-760,ARFGEF3,miRNA-Genes
23234,hsa-mir-760,NT5DC2,miRNA-Genes
23235,hsa-mir-760,WNK2,miRNA-Genes
23236,hsa-mir-760,ZNF703,miRNA-Genes
23237,hsa-mir-760,TOMM40L,miRNA-Genes
23238,hsa-mir-760,C1QTNF6,miRNA-Genes
23239,hsa-mir-760,ZNF618,miRNA-Genes
23240,hsa-mir-760,SGSM1,miRNA-Genes
23241,hsa-mir-760,FBXL16,miRNA-Genes
24342,hsa-mir-1323,BIRC5,miRNA-Genes
24343,hsa-mir-1323,BUB1,miRNA-Genes
24344,hsa-mir-1323,SOX9,miRNA-Genes
24345,hsa-mir-1323,KLF10,miRNA-Genes
24346,hsa-mir-1323,TXNRD1,miRNA-Genes
24347,hsa-mir-1323,WEE1,miRNA-Genes
24348,hsa-mir-1323,EXPH5,miRNA-Genes
24349,hsa-mir-1323,PEG10,miRNA-Genes
24350,hsa-mir-1323,KCNH5,miRNA-Genes
24351,hsa-mir-1323,SOCS7,miRNA-Genes
24352,hsa-mir-1323,EPB41L4B,miRNA-Genes
24353,hsa-mir-1323,AGMAT,miRNA-Genes
24354,hsa-mir-1323,TMC7,miRNA-Genes
24355,hsa-mir-1323,SCIN,miRNA-Genes
24356,hsa-mir-1323,SGSM1,miRNA-Genes
24357,hsa-mir-1323,ATP8B3,miRNA-Genes
24358,hsa-mir-1323,OLFML2A,miRNA-Genes
24359,hsa-mir-1323,NPNT,miRNA-Genes
24360,hsa-mir-1323,TMEM119,miRNA-Genes
25323,hsa-mir-1258,GPR27,miRNA-Genes
25324,hsa-mir-1258,MYH2,miRNA-Genes
25325,hsa-mir-1258,PACSIN1,miRNA-Genes
25326,hsa-mir-1258,E2F8,miRNA-Genes
25327,hsa-mir-1258,GLIS2,miRNA-Genes
25547,hsa-mir-1269a,EN2,miRNA-Genes
25548,hsa-mir-1269a,SLC38A2,miRNA-Genes
25549,hsa-mir-1269a,SOX6,miRNA-Genes
25550,hsa-mir-1269a,CACNA2D3,miRNA-Genes
25551,hsa-mir-1269a,LMNB2,miRNA-Genes
25552,hsa-mir-1269a,LHFPL3,miRNA-Genes
25553,hsa-mir-1270,CHEK1,miRNA-Genes
25554,hsa-mir-1270,CYP2C19,miRNA-Genes
25555,hsa-mir-1270,CYP4A11,miRNA-Genes
25556,hsa-mir-1270,FXN,miRNA-Genes
25557,hsa-mir-1270,OAS2,miRNA-Genes
25558,hsa-mir-1270,PIM1,miRNA-Genes
25559,hsa-mir-1270,FZD9,miRNA-Genes
25560,hsa-mir-1270,PLPP3,miRNA-Genes
25561,hsa-mir-1270,HRK,miRNA-Genes
25562,hsa-mir-1270,BACH2,miRNA-Genes
25563,hsa-mir-1270,C1orf116,miRNA-Genes
25564,hsa-mir-1270,CNDP1,miRNA-Genes
25565,hsa-mir-1270,DCUN1D3,miRNA-Genes
25566,hsa-mir-1270,TRABD2A,miRNA-Genes
25567,hsa-mir-1270,BHLHA15,miRNA-Genes
25568,hsa-mir-1270,CYP4A22,miRNA-Genes
25569,hsa-mir-1270,SHISA6,miRNA-Genes
25570,hsa-mir-1270,ONECUT3,miRNA-Genes
25571,hsa-mir-1270,TEX22,miRNA-Genes
25663,hsa-mir-1276,AVPR1A,miRNA-Genes
25664,hsa-mir-1276,CENPA,miRNA-Genes
25665,hsa-mir-1276,DPP6,miRNA-Genes
25666,hsa-mir-1276,GRIN2A,miRNA-Genes
25667,hsa-mir-1276,HOXA13,miRNA-Genes
25668,hsa-mir-1276,SLC16A4,miRNA-Genes
25669,hsa-mir-1276,PDZRN4,miRNA-Genes
25670,hsa-mir-1276,PANK1,miRNA-Genes
25671,hsa-mir-1276,CDCA4,miRNA-Genes
25672,hsa-mir-1276,VANGL2,miRNA-Genes
25673,hsa-mir-1276,PRDM15,miRNA-Genes
25674,hsa-mir-1276,PRRG4,miRNA-Genes
25675,hsa-mir-1276,SLCO5A1,miRNA-Genes
25676,hsa-mir-1276,TRIM71,miRNA-Genes
25677,hsa-mir-1276,SKA3,miRNA-Genes
25678,hsa-mir-1276,GPR137C,miRNA-Genes
27958,hsa-mir-466,ART4,miRNA-Genes
27959,hsa-mir-466,BUB1,miRNA-Genes
27960,hsa-mir-466,CHEK1,miRNA-Genes
27961,hsa-mir-466,CHRM3,miRNA-Genes
27962,hsa-mir-466,FOXL1,miRNA-Genes
27963,hsa-mir-466,HOXC11,miRNA-Genes
27964,hsa-mir-466,PLAG1,miRNA-Genes
27965,hsa-mir-466,SLC22A1,miRNA-Genes
27966,hsa-mir-466,TRPC5,miRNA-Genes
27967,hsa-mir-466,PCLAF,miRNA-Genes
27968,hsa-mir-466,TUBA1B,miRNA-Genes
27969,hsa-mir-466,PNRC1,miRNA-Genes
27970,hsa-mir-466,AGO2,miRNA-Genes
27971,hsa-mir-466,RHCG,miRNA-Genes
27972,hsa-mir-466,PAK6,miRNA-Genes
27973,hsa-mir-466,CACNG8,miRNA-Genes
27974,hsa-mir-466,HHIP,miRNA-Genes
27975,hsa-mir-466,TMEM106C,miRNA-Genes
27976,hsa-mir-466,TMEM79,miRNA-Genes
27977,hsa-mir-466,LMNB2,miRNA-Genes
27978,hsa-mir-466,CHRFAM7A,miRNA-Genes
27979,hsa-mir-466,WDR17,miRNA-Genes
27980,hsa-mir-466,ANTXR2,miRNA-Genes
27981,hsa-mir-466,CNTNAP5,miRNA-Genes
27982,hsa-mir-466,MUC15,miRNA-Genes
27983,hsa-mir-466,ENTHD1,miRNA-Genes
27984,hsa-mir-466,KLHL23,miRNA-Genes
27985,hsa-mir-466,TECRL,miRNA-Genes
27986,hsa-mir-466,MMS22L,miRNA-Genes
27987,hsa-mir-466,FSIP2,miRNA-Genes
27988,hsa-mir-466,CBY3,miRNA-Genes
29852,hsa-mir-378c,MYRF,miRNA-Genes
29853,hsa-mir-378c,KCNJ6,miRNA-Genes
29854,hsa-mir-378c,IGDCC3,miRNA-Genes
29855,hsa-mir-378c,CELF4,miRNA-Genes
29856,hsa-mir-378c,CACNG8,miRNA-Genes
29857,hsa-mir-378c,KDM8,miRNA-Genes
29858,hsa-mir-378c,LMNB2,miRNA-Genes
29859,hsa-mir-378c,ANO4,miRNA-Genes
30606,hsa-mir-4326,HOXD4,miRNA-Genes
30607,hsa-mir-4326,HOXD11,miRNA-Genes
30608,hsa-mir-4326,MKI67,miRNA-Genes
30609,hsa-mir-4326,SLC2A5,miRNA-Genes
30610,hsa-mir-4326,AURKA,miRNA-Genes
30611,hsa-mir-4326,IGDCC3,miRNA-Genes
30612,hsa-mir-4326,ZWINT,miRNA-Genes
30613,hsa-mir-4326,DSTYK,miRNA-Genes
30614,hsa-mir-4326,SIGLEC8,miRNA-Genes
30615,hsa-mir-4326,RAB11FIP4,miRNA-Genes
30616,hsa-mir-4326,C1QTNF3,miRNA-Genes
30617,hsa-mir-4326,TMEM120B,miRNA-Genes
30618,hsa-mir-4326,CCBE1,miRNA-Genes
30619,hsa-mir-4326,GJB7,miRNA-Genes
30620,hsa-mir-4326,SMKR1,miRNA-Genes
32456,hsa-mir-3662,ACTA1,miRNA-Genes
32457,hsa-mir-3662,ADM,miRNA-Genes
32458,hsa-mir-3662,BIRC5,miRNA-Genes
32459,hsa-mir-3662,CDC25B,miRNA-Genes
32460,hsa-mir-3662,CHML,miRNA-Genes
32461,hsa-mir-3662,ETS2,miRNA-Genes
32462,hsa-mir-3662,ACSL4,miRNA-Genes
32463,hsa-mir-3662,FHL2,miRNA-Genes
32464,hsa-mir-3662,FXN,miRNA-Genes
32465,hsa-mir-3662,STMN1,miRNA-Genes
32466,hsa-mir-3662,MYO1B,miRNA-Genes
32467,hsa-mir-3662,MYBPC1,miRNA-Genes
32468,hsa-mir-3662,PITX3,miRNA-Genes
32469,hsa-mir-3662,PTPN14,miRNA-Genes
32470,hsa-mir-3662,RBL1,miRNA-Genes
32471,hsa-mir-3662,SGK1,miRNA-Genes
32472,hsa-mir-3662,SLC6A8,miRNA-Genes
32473,hsa-mir-3662,SOX4,miRNA-Genes
32474,hsa-mir-3662,SOX11,miRNA-Genes
32475,hsa-mir-3662,TLR3,miRNA-Genes
32476,hsa-mir-3662,UGT8,miRNA-Genes
32477,hsa-mir-3662,HMGA2,miRNA-Genes
32478,hsa-mir-3662,ALX1,miRNA-Genes
32479,hsa-mir-3662,FZD9,miRNA-Genes
32480,hsa-mir-3662,TSC22D2,miRNA-Genes
32481,hsa-mir-3662,LILRB1,miRNA-Genes
32482,hsa-mir-3662,ZWINT,miRNA-Genes
32483,hsa-mir-3662,GOLGA8A,miRNA-Genes
32484,hsa-mir-3662,RACGAP1,miRNA-Genes
32485,hsa-mir-3662,PRICKLE4,miRNA-Genes
32486,hsa-mir-3662,PSAT1,miRNA-Genes
32487,hsa-mir-3662,CPA4,miRNA-Genes
32488,hsa-mir-3662,KLF13,miRNA-Genes
32489,hsa-mir-3662,PANK1,miRNA-Genes
32490,hsa-mir-3662,EPB41L4B,miRNA-Genes
32491,hsa-mir-3662,EIF5A2,miRNA-Genes
32492,hsa-mir-3662,CENPK,miRNA-Genes
32493,hsa-mir-3662,SEMA6D,miRNA-Genes
32494,hsa-mir-3662,ZNF556,miRNA-Genes
32495,hsa-mir-3662,NETO2,miRNA-Genes
32496,hsa-mir-3662,SPNS1,miRNA-Genes
32497,hsa-mir-3662,LMNB2,miRNA-Genes
32498,hsa-mir-3662,ZIC5,miRNA-Genes
32499,hsa-mir-3662,ASB16,miRNA-Genes
32500,hsa-mir-3662,SGPP2,miRNA-Genes
32501,hsa-mir-3662,ZNF578,miRNA-Genes
32502,hsa-mir-3662,SRARP,miRNA-Genes
32503,hsa-mir-3662,ESCO2,miRNA-Genes
32504,hsa-mir-3662,ADAMTS18,miRNA-Genes
32505,hsa-mir-3662,GPR137C,miRNA-Genes
32506,hsa-mir-3662,TRIM72,miRNA-Genes
32507,hsa-mir-3662,GPX8,miRNA-Genes
32508,hsa-mir-3662,RNF103-CHMP3,miRNA-Genes
33793,hsa-mir-3923,MCF2L2,miRNA-Genes
33794,hsa-mir-3923,NPNT,miRNA-Genes
34186,hsa-mir-548y,AQP3,miRNA-Genes
34187,hsa-mir-548y,CCNB1,miRNA-Genes
34188,hsa-mir-548y,EFNA5,miRNA-Genes
34189,hsa-mir-548y,CELSR3,miRNA-Genes
34190,hsa-mir-548y,GPR27,miRNA-Genes
34191,hsa-mir-548y,GRM5,miRNA-Genes
34192,hsa-mir-548y,HOXA13,miRNA-Genes
34193,hsa-mir-548y,INHBA,miRNA-Genes
34194,hsa-mir-548y,MCC,miRNA-Genes
34195,hsa-mir-548y,MKI67,miRNA-Genes
34196,hsa-mir-548y,MTHFD1,miRNA-Genes
34197,hsa-mir-548y,MAP2K1,miRNA-Genes
34198,hsa-mir-548y,VLDLR,miRNA-Genes
34199,hsa-mir-548y,ZNF711,miRNA-Genes
34200,hsa-mir-548y,KIF2C,miRNA-Genes
34201,hsa-mir-548y,ZWINT,miRNA-Genes
34202,hsa-mir-548y,CHEK2,miRNA-Genes
34203,hsa-mir-548y,PEG10,miRNA-Genes
34204,hsa-mir-548y,AGO2,miRNA-Genes
34205,hsa-mir-548y,ANGPTL3,miRNA-Genes
34206,hsa-mir-548y,SIX4,miRNA-Genes
34207,hsa-mir-548y,SPC25,miRNA-Genes
34208,hsa-mir-548y,SIK1,miRNA-Genes
34209,hsa-mir-548y,CCDC80,miRNA-Genes
34210,hsa-mir-548y,LRRC55,miRNA-Genes
34211,hsa-mir-548y,FOXK1,miRNA-Genes
34212,hsa-mir-548y,SPRYD4,miRNA-Genes
34213,hsa-mir-548y,ZNF724,miRNA-Genes
37426,hsa-mir-1269b,EN2,miRNA-Genes
37427,hsa-mir-1269b,SLC38A2,miRNA-Genes
37428,hsa-mir-1269b,CACNA2D3,miRNA-Genes
37429,hsa-mir-1269b,LMNB2,miRNA-Genes
37430,hsa-mir-1269b,LHFPL3,miRNA-Genes
40417,hsa-mir-4686,FOXL1,miRNA-Genes
40418,hsa-mir-4686,GRIK3,miRNA-Genes
40419,hsa-mir-4686,IRF8,miRNA-Genes
40420,hsa-mir-4686,MYCN,miRNA-Genes
40421,hsa-mir-4686,PPEF1,miRNA-Genes
40422,hsa-mir-4686,VLDLR,miRNA-Genes
40423,hsa-mir-4686,BHLHE40,miRNA-Genes
60516,hsa-mir-6844,CA8,miRNA-Genes
60517,hsa-mir-6844,CACNA1B,miRNA-Genes
60518,hsa-mir-6844,PLP1,miRNA-Genes
60519,hsa-mir-6844,PRRX1,miRNA-Genes
60520,hsa-mir-6844,PKIA,miRNA-Genes
60521,hsa-mir-6844,TAL2,miRNA-Genes
60522,hsa-mir-6844,ACAA2,miRNA-Genes
60523,hsa-mir-6844,A1CF,miRNA-Genes
60524,hsa-mir-6844,EHD3,miRNA-Genes
60525,hsa-mir-6844,CPA4,miRNA-Genes
60526,hsa-mir-6844,ZNF83,miRNA-Genes
60527,hsa-mir-6844,NDNF,miRNA-Genes
60528,hsa-mir-6844,E2F8,miRNA-Genes
60529,hsa-mir-6844,WDR17,miRNA-Genes
60530,hsa-mir-6844,ACSM2A,miRNA-Genes
60531,hsa-mir-6844,ZNF781,miRNA-Genes
60532,hsa-mir-6844,CYP4V2,miRNA-Genes
60533,hsa-mir-6844,TMEM119,miRNA-Genes
64732,hsa-mir-7706,CLDN4,miRNA-Genes
64733,hsa-mir-7706,DUSP9,miRNA-Genes
64734,hsa-mir-7706,TRIP13,miRNA-Genes
64735,hsa-mir-7706,STRIP2,miRNA-Genes
64736,hsa-mir-7706,ISL2,miRNA-Genes
64737,hsa-mir-7706,MRO,miRNA-Genes
65966,hsa-mir-7974,ALPI,miRNA-Genes
65967,hsa-mir-7974,FHL2,miRNA-Genes
65968,hsa-mir-7974,FOLR1,miRNA-Genes
65969,hsa-mir-7974,HMGA1,miRNA-Genes
65970,hsa-mir-7974,SDC4,miRNA-Genes
65971,hsa-mir-7974,DLG5,miRNA-Genes
65972,hsa-mir-7974,NDST3,miRNA-Genes
65973,hsa-mir-7974,KIAA0040,miRNA-Genes
65974,hsa-mir-7974,PEG10,miRNA-Genes
65975,hsa-mir-7974,PHF19,miRNA-Genes
65976,hsa-mir-7974,RPS6KA6,miRNA-Genes
65977,hsa-mir-7974,KCNIP3,miRNA-Genes
65978,hsa-mir-7974,LPCAT1,miRNA-Genes
65979,hsa-mir-7974,ADM2,miRNA-Genes
65980,hsa-mir-7974,B4GALNT4,miRNA-Genes
66815,hsa-mir-760,MTMR7,miRNA-Genes
66874,hsa-mir-375,SLC7A2,miRNA-Genes
66894,hsa-mir-451a,SLC7A2,miRNA-Genes
66927,hsa-mir-760,PDK4,miRNA-Genes
67143,hsa-mir-4326,TMEM132A,miRNA-Genes
67153,hsa-mir-375,CACNA1G,miRNA-Genes
67167,hsa-mir-1276,MAP3K9,miRNA-Genes
67326,hsa-mir-326,E2F2,miRNA-Genes
67327,hsa-mir-326,E2F2,miRNA-Genes
67375,hsa-mir-1276,ADAM22,miRNA-Genes
67529,hsa-mir-760,NCAPD2,miRNA-Genes
67598,hsa-mir-375,DPF1,miRNA-Genes
67663,hsa-mir-3662,ANLN,miRNA-Genes
67670,hsa-mir-4326,ANLN,miRNA-Genes
68316,hsa-mir-375,DEPDC1B,miRNA-Genes
68465,hsa-mir-378c,SPDL1,miRNA-Genes
68484,hsa-mir-375,CDH10,miRNA-Genes
68565,hsa-mir-326,ZIC2,miRNA-Genes
68580,hsa-mir-760,ZIC2,miRNA-Genes
68592,hsa-mir-378c,ZIC2,miRNA-Genes
68676,hsa-mir-375,XK,miRNA-Genes
68715,hsa-mir-375,KITLG,miRNA-Genes
68734,hsa-mir-375,UTS2,miRNA-Genes
68744,hsa-mir-375,TNFRSF9,miRNA-Genes
68836,hsa-mir-760,POLQ,miRNA-Genes
68866,hsa-mir-1276,FNIP2,miRNA-Genes
68969,hsa-mir-4326,PHPT1,miRNA-Genes
68970,hsa-mir-760,PHPT1,miRNA-Genes
68981,hsa-mir-326,PTPRN,miRNA-Genes
69130,hsa-mir-4326,UNKL,miRNA-Genes
69147,hsa-mir-760,UNKL,miRNA-Genes
69183,hsa-mir-1270,DNAJC25,miRNA-Genes
69266,hsa-mir-760,BCAT1,miRNA-Genes
69443,hsa-mir-375,BCAS1,miRNA-Genes
69487,hsa-mir-518b,SNAP91,miRNA-Genes
69582,hsa-mir-375,ASPM,miRNA-Genes
69962,hsa-mir-375,PRR11,miRNA-Genes
70058,hsa-mir-1269b,TGFBR3,miRNA-Genes
70092,hsa-mir-378c,TGFBR3,miRNA-Genes
70139,hsa-mir-1276,PTPN3,miRNA-Genes
70554,hsa-mir-3662,MCM2,miRNA-Genes
70624,hsa-mir-498,FERMT2,miRNA-Genes
70691,hsa-mir-621,PTGS2,miRNA-Genes
70787,hsa-mir-326,TEAD2,miRNA-Genes
71057,hsa-mir-4326,MCM6,miRNA-Genes
71066,hsa-mir-760,MCM6,miRNA-Genes
71217,hsa-mir-378c,SMC1B,miRNA-Genes
71380,hsa-mir-375,HOXA9,miRNA-Genes
71586,hsa-mir-4326,SLC4A4,miRNA-Genes
71734,hsa-mir-765,CXCL2,miRNA-Genes
71810,hsa-mir-1276,JMJD4,miRNA-Genes
71823,hsa-mir-378c,JMJD4,miRNA-Genes
72003,hsa-mir-378c,OXCT1,miRNA-Genes
72202,hsa-mir-548y,MAST2,miRNA-Genes
72235,hsa-mir-1270,CETP,miRNA-Genes
72598,hsa-mir-326,BIRC5,miRNA-Genes
72617,hsa-mir-760,BIRC5,miRNA-Genes
72999,hsa-mir-375,RGS17,miRNA-Genes
73026,hsa-mir-375,CD200,miRNA-Genes
73050,hsa-mir-375,CCDC80,miRNA-Genes
73340,hsa-mir-378c,SUCO,miRNA-Genes
73344,hsa-mir-4326,SUCO,miRNA-Genes
73362,hsa-mir-451a,SUCO,miRNA-Genes
73526,hsa-mir-378c,HIVEP1,miRNA-Genes
73533,hsa-mir-4326,HIVEP1,miRNA-Genes
73573,hsa-mir-375,CRISP3,miRNA-Genes
73593,hsa-mir-3662,ITPR3,miRNA-Genes
73754,hsa-mir-326,FBXL19,miRNA-Genes
73800,hsa-mir-592,FBXL19,miRNA-Genes
73920,hsa-mir-326,PPM1F,miRNA-Genes
74211,hsa-mir-1270,IL2RB,miRNA-Genes
74444,hsa-mir-4326,SIX4,miRNA-Genes
74554,hsa-mir-326,PABPN1,miRNA-Genes
74573,hsa-mir-4326,PABPN1,miRNA-Genes
74602,hsa-mir-760,PABPN1,miRNA-Genes
75119,hsa-mir-326,E2F1,miRNA-Genes
75161,hsa-mir-375,FAM83D,miRNA-Genes
75389,hsa-mir-765,PLP2,miRNA-Genes
75400,hsa-mir-326,NAA10,miRNA-Genes
75460,hsa-mir-375,BRS3,miRNA-Genes
75507,hsa-mir-375,DRP2,miRNA-Genes
75555,hsa-mir-3662,DHODH,miRNA-Genes
75605,hsa-mir-760,SLC7A6,miRNA-Genes
75641,hsa-mir-375,CRISPLD2,miRNA-Genes
75813,hsa-mir-760,MAZ,miRNA-Genes
75940,hsa-mir-765,CEMIP,miRNA-Genes
75956,hsa-mir-375,CEMIP,miRNA-Genes
76381,hsa-mir-378c,NDRG1,miRNA-Genes
76405,hsa-mir-375,NDRG1,miRNA-Genes
76513,hsa-mir-527,SLC39A14,miRNA-Genes
76597,hsa-mir-760,MCM4,miRNA-Genes
76957,hsa-mir-375,CEACAM5,miRNA-Genes
76989,hsa-mir-1269b,LIG1,miRNA-Genes
77223,hsa-mir-4326,ZNF85,miRNA-Genes
77224,hsa-mir-4326,ZNF85,miRNA-Genes
77312,hsa-mir-375,TFPI2,miRNA-Genes
77415,hsa-mir-375,HOXA3,miRNA-Genes
77427,hsa-mir-592,HOXA3,miRNA-Genes
77458,hsa-mir-4326,IQCE,miRNA-Genes
77483,hsa-mir-375,HOXA13,miRNA-Genes
77504,hsa-mir-375,CPED1,miRNA-Genes
77670,hsa-mir-765,SERPINE1,miRNA-Genes
78005,hsa-mir-375,CA9,miRNA-Genes
78051,hsa-mir-326,LHX3,miRNA-Genes
78083,hsa-mir-378c,GATA3,miRNA-Genes
78181,hsa-mir-190b,CPEB3,miRNA-Genes
78205,hsa-mir-3662,CPEB3,miRNA-Genes
78422,hsa-mir-375,CSF3,miRNA-Genes
78485,hsa-mir-375,RNF43,miRNA-Genes
78486,hsa-mir-375,RNF43,miRNA-Genes
78709,hsa-mir-498,COL1A1,miRNA-Genes
79057,hsa-mir-1276,TECTA,miRNA-Genes
79065,hsa-mir-375,P2RX3,miRNA-Genes
79116,hsa-mir-4326,MDK,miRNA-Genes
79574,hsa-mir-548y,OAS2,miRNA-Genes
79708,hsa-mir-378c,SLC38A1,miRNA-Genes
79731,hsa-mir-548y,SLC38A1,miRNA-Genes
79878,hsa-mir-1270,MAN1A1,miRNA-Genes
80105,hsa-mir-375,RBM24,miRNA-Genes
80214,hsa-mir-375,VNN2,miRNA-Genes
80533,hsa-mir-375,LOX,miRNA-Genes
80616,hsa-mir-375,LMNB1,miRNA-Genes
80624,hsa-mir-760,LMNB1,miRNA-Genes
80648,hsa-mir-378c,LMNB1,miRNA-Genes
80679,hsa-mir-190b,LIFR,miRNA-Genes
80720,hsa-mir-760,LIFR,miRNA-Genes
80747,hsa-mir-375,LIFR,miRNA-Genes
80825,hsa-mir-4326,STC2,miRNA-Genes
80964,hsa-mir-4326,SMC4,miRNA-Genes
81185,hsa-mir-326,ECT2,miRNA-Genes
81204,hsa-mir-760,ECT2,miRNA-Genes
81243,hsa-mir-548y,FRMD4B,miRNA-Genes
81317,hsa-mir-375,PLXNA1,miRNA-Genes
81344,hsa-mir-375,UPK1B,miRNA-Genes
81468,hsa-mir-326,ABCC5,miRNA-Genes
81528,hsa-mir-375,VIPR1,miRNA-Genes
81719,hsa-mir-1270,REG1A,miRNA-Genes
81781,hsa-mir-375,GLS,miRNA-Genes
81785,hsa-mir-378c,GLS,miRNA-Genes
81813,hsa-mir-760,GLS,miRNA-Genes
81814,hsa-mir-765,GLS,miRNA-Genes
82175,hsa-mir-548y,ARID3A,miRNA-Genes
82231,hsa-mir-4326,BCL9,miRNA-Genes
82302,hsa-mir-190b,CACYBP,miRNA-Genes
82664,hsa-mir-375,CFHR3,miRNA-Genes
82699,hsa-mir-375,TBCE,miRNA-Genes
82700,hsa-mir-375,TBCE,miRNA-Genes
82701,hsa-mir-375,TBCE,miRNA-Genes
83071,hsa-mir-3662,CENPF,miRNA-Genes
83325,hsa-mir-378c,SGK1,miRNA-Genes
83340,hsa-mir-760,SGK1,miRNA-Genes
83800,hsa-mir-1270,HELLS,miRNA-Genes
83839,hsa-mir-375,HELLS,miRNA-Genes
84081,hsa-mir-498,MTHFD1L,miRNA-Genes
84103,hsa-mir-326,CENPL,miRNA-Genes
84123,hsa-mir-378c,KCNJ5,miRNA-Genes
84185,hsa-mir-4326,EGR1,miRNA-Genes
84203,hsa-mir-518b,EGR1,miRNA-Genes
84220,hsa-mir-548y,EGR1,miRNA-Genes
84232,hsa-mir-760,EGR1,miRNA-Genes
84252,hsa-mir-375,EGR1,miRNA-Genes
84323,hsa-mir-375,LRAT,miRNA-Genes
84636,hsa-mir-375,INHBA,miRNA-Genes
84761,hsa-mir-378c,ZWINT,miRNA-Genes
84834,hsa-mir-498,DDX39A,miRNA-Genes
84853,hsa-mir-760,PKN1,miRNA-Genes
84924,hsa-mir-4326,SPATS2,miRNA-Genes
85005,hsa-mir-326,HOXC11,miRNA-Genes
85022,hsa-mir-190b,TUBA1B,miRNA-Genes
85312,hsa-mir-4326,AGO2,miRNA-Genes
85349,hsa-mir-378c,AGO2,miRNA-Genes
85689,hsa-mir-375,SOX4,miRNA-Genes
85873,hsa-mir-1269b,SOX21,miRNA-Genes
85884,hsa-mir-592,SOX21,miRNA-Genes
85951,hsa-mir-4326,SOX9,miRNA-Genes
85979,hsa-mir-1276,HS3ST3B1,miRNA-Genes
85997,hsa-mir-375,HS3ST3B1,miRNA-Genes
86093,hsa-mir-375,IL1B,miRNA-Genes
86126,hsa-mir-3662,TNFSF9,miRNA-Genes
86397,hsa-mir-1270,GRPR,miRNA-Genes
86405,hsa-mir-375,GRPR,miRNA-Genes
86420,hsa-mir-760,XRCC3,miRNA-Genes
86755,hsa-mir-4326,CHTF18,miRNA-Genes
86971,hsa-mir-4326,RIBC2,miRNA-Genes
87007,hsa-mir-592,SPECC1,miRNA-Genes
87079,hsa-mir-375,PODXL,miRNA-Genes
87230,hsa-mir-375,MYO1B,miRNA-Genes
87262,hsa-mir-375,PDE11A,miRNA-Genes
87263,hsa-mir-375,PDE11A,miRNA-Genes
87492,hsa-mir-375,E2F8,miRNA-Genes
87597,hsa-mir-375,CBFA2T3,miRNA-Genes
87618,hsa-mir-1276,LDLR,miRNA-Genes
87759,hsa-mir-326,KIF1A,miRNA-Genes
87981,hsa-mir-378c,SLC6A8,miRNA-Genes
88045,hsa-mir-4326,POLN,miRNA-Genes
88293,hsa-mir-326,ACLY,miRNA-Genes
88320,hsa-mir-765,ACLY,miRNA-Genes
88408,hsa-mir-190b,MAP1B,miRNA-Genes
88453,hsa-mir-375,MAP1B,miRNA-Genes
88463,hsa-mir-4326,MAP1B,miRNA-Genes
88480,hsa-mir-527,MAP1B,miRNA-Genes
88547,hsa-mir-1276,TOP2A,miRNA-Genes
88589,hsa-mir-375,TOP2A,miRNA-Genes
88680,hsa-mir-190b,RTBDN,miRNA-Genes
88699,hsa-mir-375,MATN3,miRNA-Genes
88768,hsa-mir-375,FIGNL1,miRNA-Genes
88803,hsa-mir-375,ITGB4,miRNA-Genes
88905,hsa-mir-190b,SNAP25,miRNA-Genes
88914,hsa-mir-375,SNAP25,miRNA-Genes
88983,hsa-mir-760,NES,miRNA-Genes
89195,hsa-mir-760,DSTYK,miRNA-Genes
89299,hsa-mir-375,BEX2,miRNA-Genes
89329,hsa-mir-375,PDZD2,miRNA-Genes
89469,hsa-mir-1276,TTC9,miRNA-Genes
89523,hsa-mir-765,LOXL2,miRNA-Genes
89623,hsa-mir-375,CD180,miRNA-Genes
