Source,Target,Regulation
hsa-mir-1277-5p,HOTAIR,miRNA-lncRNA
hsa-mir-1277-5p,HOTAIR,miRNA-lncRNA
hsa-mir-1278,LHX1-DT,miRNA-lncRNA
hsa-mir-128-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-129-5p,LINC01087,miRNA-lncRNA
hsa-mir-1297,DLX6-AS1,miRNA-lncRNA
hsa-mir-1297,DUXAP8,miRNA-lncRNA
hsa-mir-1306-5p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-130a-3p,LINC01087,miRNA-lncRNA
hsa-mir-130a-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-130a-3p,HOTAIR,miRNA-lncRNA
hsa-mir-130a-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-130b-3p,LINC01087,miRNA-lncRNA
hsa-mir-130b-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-130b-3p,HOTAIR,miRNA-lncRNA
hsa-mir-130b-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-132-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-1321,LINC00922,miRNA-lncRNA
hsa-mir-1321,DNAH17-AS1,miRNA-lncRNA
hsa-mir-133a-3p,LHX5-AS1,miRNA-lncRNA
hsa-mir-133b,LHX5-AS1,miRNA-lncRNA
hsa-mir-134-5p,LINC00858,miRNA-lncRNA
hsa-mir-134-5p,LHX1-DT,miRNA-lncRNA
hsa-mir-1343-3p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-1343-3p,FIRRE,miRNA-lncRNA
hsa-mir-135a-5p,LINC01087,miRNA-lncRNA
hsa-mir-135a-5p,PURPL,miRNA-lncRNA
hsa-mir-135a-5p,PCAT18,miRNA-lncRNA
hsa-mir-135b-5p,LINC01087,miRNA-lncRNA
hsa-mir-135b-5p,PURPL,miRNA-lncRNA
hsa-mir-135b-5p,PCAT18,miRNA-lncRNA
hsa-mir-137,PURPL,miRNA-lncRNA
hsa-mir-137,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-138-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-138-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-141-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-142-3p,ST8SIA6-AS1,miRNA-lncRNA
hsa-mir-142-5p,FIRRE,miRNA-lncRNA
hsa-mir-143-3p,MIR205HG,miRNA-lncRNA
hsa-mir-144-3p,DUXAP8,miRNA-lncRNA
hsa-mir-145-5p,ST8SIA6-AS1,miRNA-lncRNA
hsa-mir-148a-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-148a-3p,HOTAIR,miRNA-lncRNA
hsa-mir-148a-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-148b-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-148b-3p,HOTAIR,miRNA-lncRNA
hsa-mir-148b-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-149-5p,C5orf66-AS1,miRNA-lncRNA
hsa-mir-149-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-150-5p,LHX1-DT,miRNA-lncRNA
hsa-mir-152-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-152-3p,HOTAIR,miRNA-lncRNA
hsa-mir-152-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-153-3p,LINC00858,miRNA-lncRNA
hsa-mir-15a-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-15a-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-15a-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-15a-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-15a-5p,LINC00922,miRNA-lncRNA
hsa-mir-15a-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-15b-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-15b-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-15b-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-15b-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-15b-5p,LINC00922,miRNA-lncRNA
hsa-mir-15b-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-16-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-16-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-16-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-16-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-16-5p,LINC00922,miRNA-lncRNA
hsa-mir-16-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-17-5p,LINC01194,miRNA-lncRNA
hsa-mir-17-5p,HOTAIR,miRNA-lncRNA
hsa-mir-186-5p,LINC00648,miRNA-lncRNA
hsa-mir-18a-5p,DUXAP8,miRNA-lncRNA
hsa-mir-18b-5p,DUXAP8,miRNA-lncRNA
hsa-mir-1908-5p,HOTTIP,miRNA-lncRNA
hsa-mir-1914-3p,DUXAP8,miRNA-lncRNA
hsa-mir-193a-3p,G2E3-AS1,miRNA-lncRNA
hsa-mir-193a-5p,DUXAP8,miRNA-lncRNA
hsa-mir-193b-3p,G2E3-AS1,miRNA-lncRNA
hsa-mir-195-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-195-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-195-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-195-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-195-5p,LINC00922,miRNA-lncRNA
hsa-mir-195-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-196a-5p,HOXA10-AS,miRNA-lncRNA
hsa-mir-196b-5p,HOXA10-AS,miRNA-lncRNA
hsa-mir-197-3p,LINC01087,miRNA-lncRNA
hsa-mir-199a-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-199a-5p,LINC00648,miRNA-lncRNA
hsa-mir-199a-5p,FIRRE,miRNA-lncRNA
hsa-mir-199b-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-199b-5p,LINC00648,miRNA-lncRNA
hsa-mir-199b-5p,FIRRE,miRNA-lncRNA
hsa-mir-19a-3p,PURPL,miRNA-lncRNA
hsa-mir-19a-3p,HOXA10-AS,miRNA-lncRNA
hsa-mir-19a-3p,HOTTIP,miRNA-lncRNA
hsa-mir-19a-3p,HOTAIR,miRNA-lncRNA
hsa-mir-19a-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-19b-3p,PURPL,miRNA-lncRNA
hsa-mir-19b-3p,HOXA10-AS,miRNA-lncRNA
hsa-mir-19b-3p,HOTTIP,miRNA-lncRNA
hsa-mir-19b-3p,HOTAIR,miRNA-lncRNA
hsa-mir-19b-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-200a-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-202-5p,DUXAP8,miRNA-lncRNA
hsa-mir-206,LINC01518,miRNA-lncRNA
hsa-mir-206,HOTAIR,miRNA-lncRNA
hsa-mir-208a-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-208b-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-20a-5p,LINC01194,miRNA-lncRNA
hsa-mir-20a-5p,HOTAIR,miRNA-lncRNA
hsa-mir-20b-5p,LINC01194,miRNA-lncRNA
hsa-mir-20b-5p,HOTAIR,miRNA-lncRNA
hsa-mir-21-5p,DUXAP8,miRNA-lncRNA
hsa-mir-2114-3p,MIR205HG,miRNA-lncRNA
hsa-mir-2114-3p,PCAT18,miRNA-lncRNA
hsa-mir-214-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-214-3p,HOTAIR,miRNA-lncRNA
hsa-mir-214-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-214-3p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-214-3p,DUXAP8,miRNA-lncRNA
hsa-mir-216a-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-216a-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-216a-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-216a-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-217,HOTAIR,miRNA-lncRNA
hsa-mir-219a-2-3p,DUXAP8,miRNA-lncRNA
hsa-mir-22-3p,LINC02438,miRNA-lncRNA
hsa-mir-22-3p,LINC00858,miRNA-lncRNA
hsa-mir-22-3p,TRPM2-AS,miRNA-lncRNA
hsa-mir-221-3p,HOTAIR,miRNA-lncRNA
hsa-mir-222-3p,HOTAIR,miRNA-lncRNA
hsa-mir-223-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-223-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-223-3p,LINC00648,miRNA-lncRNA
hsa-mir-223-3p,DUXAP8,miRNA-lncRNA
hsa-mir-224-5p,LINC00648,miRNA-lncRNA
hsa-mir-2278,FIRRE,miRNA-lncRNA
hsa-mir-2355-3p,PURPL,miRNA-lncRNA
hsa-mir-2355-3p,LINC00355,miRNA-lncRNA
hsa-mir-2355-5p,HOXA11-AS,miRNA-lncRNA
hsa-mir-24-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-24-3p,DUXAP8,miRNA-lncRNA
hsa-mir-2467-3p,LINC01087,miRNA-lncRNA
hsa-mir-25-3p,PURPL,miRNA-lncRNA
hsa-mir-25-3p,PURPL,miRNA-lncRNA
hsa-mir-25-3p,FEZF1-AS1,miRNA-lncRNA
hsa-mir-25-3p,LINC00858,miRNA-lncRNA
hsa-mir-25-3p,DUXAP8,miRNA-lncRNA
hsa-mir-2681-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-2682-5p,DUXAP8,miRNA-lncRNA
hsa-mir-26a-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-26a-5p,DUXAP8,miRNA-lncRNA
hsa-mir-26b-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-26b-5p,DUXAP8,miRNA-lncRNA
hsa-mir-27a-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-27b-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-296-5p,C5orf66-AS1,miRNA-lncRNA
hsa-mir-296-5p,C5orf66-AS1,miRNA-lncRNA
hsa-mir-299-3p,MIR205HG,miRNA-lncRNA
hsa-mir-29a-3p,HOXA10-AS,miRNA-lncRNA
hsa-mir-29a-3p,DUXAP8,miRNA-lncRNA
hsa-mir-29a-3p,DUXAP8,miRNA-lncRNA
hsa-mir-29b-3p,HOXA10-AS,miRNA-lncRNA
hsa-mir-29b-3p,DUXAP8,miRNA-lncRNA
hsa-mir-29b-3p,DUXAP8,miRNA-lncRNA
hsa-mir-29c-3p,HOXA10-AS,miRNA-lncRNA
hsa-mir-29c-3p,DUXAP8,miRNA-lncRNA
hsa-mir-29c-3p,DUXAP8,miRNA-lncRNA
hsa-mir-301a-3p,LINC01087,miRNA-lncRNA
hsa-mir-301a-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-301a-3p,HOTAIR,miRNA-lncRNA
hsa-mir-301a-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-301b-3p,LINC01087,miRNA-lncRNA
hsa-mir-301b-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-301b-3p,HOTAIR,miRNA-lncRNA
hsa-mir-301b-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-302a-3p,LINC01194,miRNA-lncRNA
hsa-mir-302a-3p,LINC00858,miRNA-lncRNA
hsa-mir-302b-3p,LINC01194,miRNA-lncRNA
hsa-mir-302b-3p,LINC00858,miRNA-lncRNA
hsa-mir-302c-3p,LINC01194,miRNA-lncRNA
hsa-mir-302c-3p,LINC00858,miRNA-lncRNA
hsa-mir-302d-3p,LINC01194,miRNA-lncRNA
hsa-mir-302d-3p,LINC00858,miRNA-lncRNA
hsa-mir-302e,LINC01194,miRNA-lncRNA
hsa-mir-302e,LINC00858,miRNA-lncRNA
hsa-mir-3064-5p,LINC00858,miRNA-lncRNA
hsa-mir-3064-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-3064-5p,LINC01146,miRNA-lncRNA
hsa-mir-31-5p,DUXAP8,miRNA-lncRNA
hsa-mir-3118,LINC00858,miRNA-lncRNA
hsa-mir-3118,LHX1-DT,miRNA-lncRNA
hsa-mir-3121-3p,LINC01194,miRNA-lncRNA
hsa-mir-3121-3p,LINC01419,miRNA-lncRNA
hsa-mir-3126-5p,LINC00858,miRNA-lncRNA
hsa-mir-3127-5p,LINC01087,miRNA-lncRNA
hsa-mir-3140-3p,LINC01234,miRNA-lncRNA
hsa-mir-3142,MIR548XHG,miRNA-lncRNA
hsa-mir-3145-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-3145-3p,LINC02476,miRNA-lncRNA
hsa-mir-3150b-3p,G2E3-AS1,miRNA-lncRNA
hsa-mir-3163,DUXAP8,miRNA-lncRNA
hsa-mir-3167,LINC01087,miRNA-lncRNA
hsa-mir-3179,LINC00648,miRNA-lncRNA
hsa-mir-3180,LHX1-DT,miRNA-lncRNA
hsa-mir-3180-3p,LHX1-DT,miRNA-lncRNA
hsa-mir-3187-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-3187-3p,LINC00922,miRNA-lncRNA
hsa-mir-3194-3p,KCNMB2-AS1,miRNA-lncRNA
hsa-mir-3194-3p,LINC00858,miRNA-lncRNA
hsa-mir-3194-3p,LINC01146,miRNA-lncRNA
hsa-mir-3194-3p,PCAT18,miRNA-lncRNA
hsa-mir-3196,LHX1-DT,miRNA-lncRNA
hsa-mir-32-5p,PURPL,miRNA-lncRNA
hsa-mir-32-5p,PURPL,miRNA-lncRNA
hsa-mir-32-5p,FEZF1-AS1,miRNA-lncRNA
hsa-mir-32-5p,LINC00858,miRNA-lncRNA
hsa-mir-32-5p,DUXAP8,miRNA-lncRNA
hsa-mir-323a-3p,FIRRE,miRNA-lncRNA
hsa-mir-324-5p,LINC00858,miRNA-lncRNA
hsa-mir-326,MIR2052HG,miRNA-lncRNA
hsa-mir-326,HOTAIR,miRNA-lncRNA
hsa-mir-326,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-326,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-326,G2E3-AS1,miRNA-lncRNA
hsa-mir-326,MIR548XHG,miRNA-lncRNA
hsa-mir-330-3p,PURPL,miRNA-lncRNA
hsa-mir-330-5p,MIR2052HG,miRNA-lncRNA
hsa-mir-330-5p,HOTAIR,miRNA-lncRNA
hsa-mir-330-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-330-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-330-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-330-5p,MIR548XHG,miRNA-lncRNA
hsa-mir-331-3p,LINC01087,miRNA-lncRNA
hsa-mir-331-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-335-5p,LINC01087,miRNA-lncRNA
hsa-mir-337-3p,LINC01087,miRNA-lncRNA
hsa-mir-338-3p,PURPL,miRNA-lncRNA
hsa-mir-338-3p,LINC02163,miRNA-lncRNA
hsa-mir-338-3p,ST8SIA6-AS1,miRNA-lncRNA
hsa-mir-33a-5p,DUXAP8,miRNA-lncRNA
hsa-mir-33b-5p,DUXAP8,miRNA-lncRNA
hsa-mir-345-3p,DUXAP8,miRNA-lncRNA
hsa-mir-345-5p,LINC02438,miRNA-lncRNA
hsa-mir-346,DLX6-AS1,miRNA-lncRNA
hsa-mir-346,LINC00922,miRNA-lncRNA
hsa-mir-34b-5p,DUXAP8,miRNA-lncRNA
hsa-mir-3605-5p,LINC01087,miRNA-lncRNA
hsa-mir-3605-5p,LINC00858,miRNA-lncRNA
hsa-mir-361-5p,PCAT18,miRNA-lncRNA
hsa-mir-3611,DUXAP8,miRNA-lncRNA
hsa-mir-3612,LINC01146,miRNA-lncRNA
hsa-mir-3612,DNAH17-AS1,miRNA-lncRNA
hsa-mir-3612,DUXAP8,miRNA-lncRNA
hsa-mir-3617-5p,LINC01194,miRNA-lncRNA
hsa-mir-3617-5p,LINC01194,miRNA-lncRNA
hsa-mir-3617-5p,LINC01146,miRNA-lncRNA
hsa-mir-3619-5p,HOXA11-AS,miRNA-lncRNA
hsa-mir-3619-5p,HOTAIR,miRNA-lncRNA
hsa-mir-3619-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-3619-5p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-3619-5p,DUXAP8,miRNA-lncRNA
hsa-mir-3622b-5p,LINC01146,miRNA-lncRNA
hsa-mir-363-3p,PURPL,miRNA-lncRNA
hsa-mir-363-3p,PURPL,miRNA-lncRNA
hsa-mir-363-3p,FEZF1-AS1,miRNA-lncRNA
hsa-mir-363-3p,LINC00858,miRNA-lncRNA
hsa-mir-363-3p,DUXAP8,miRNA-lncRNA
hsa-mir-365a-3p,NPSR1-AS1,miRNA-lncRNA
hsa-mir-365b-3p,NPSR1-AS1,miRNA-lncRNA
hsa-mir-3666,LINC01087,miRNA-lncRNA
hsa-mir-3666,HOXA11-AS,miRNA-lncRNA
hsa-mir-3666,HOTAIR,miRNA-lncRNA
hsa-mir-3666,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-367-3p,PURPL,miRNA-lncRNA
hsa-mir-367-3p,PURPL,miRNA-lncRNA
hsa-mir-367-3p,FEZF1-AS1,miRNA-lncRNA
hsa-mir-367-3p,LINC00858,miRNA-lncRNA
hsa-mir-367-3p,DUXAP8,miRNA-lncRNA
hsa-mir-3681-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-369-3p,LINC02476,miRNA-lncRNA
hsa-mir-369-3p,LINC00648,miRNA-lncRNA
hsa-mir-369-3p,DUXAP8,miRNA-lncRNA
hsa-mir-370-5p,DUXAP8,miRNA-lncRNA
hsa-mir-372-3p,LINC01194,miRNA-lncRNA
hsa-mir-372-3p,LINC00858,miRNA-lncRNA
hsa-mir-373-3p,LINC01194,miRNA-lncRNA
hsa-mir-373-3p,LINC00858,miRNA-lncRNA
hsa-mir-374a-3p,KCNMB2-AS1,miRNA-lncRNA
hsa-mir-374a-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-374a-3p,DUXAP8,miRNA-lncRNA
hsa-mir-374a-5p,DUXAP8,miRNA-lncRNA
hsa-mir-374b-3p,PURPL,miRNA-lncRNA
hsa-mir-374b-3p,HOXC-AS3,miRNA-lncRNA
hsa-mir-374b-5p,DUXAP8,miRNA-lncRNA
hsa-mir-374c-5p,LINC01194,miRNA-lncRNA
hsa-mir-374c-5p,LINC02476,miRNA-lncRNA
hsa-mir-374c-5p,LINC00648,miRNA-lncRNA
hsa-mir-374c-5p,DUXAP8,miRNA-lncRNA
hsa-mir-376c-3p,LINC01087,miRNA-lncRNA
hsa-mir-378a-3p,DUXAP8,miRNA-lncRNA
hsa-mir-378b,DUXAP8,miRNA-lncRNA
hsa-mir-378c,DUXAP8,miRNA-lncRNA
hsa-mir-378d,DUXAP8,miRNA-lncRNA
hsa-mir-378e,DUXAP8,miRNA-lncRNA
hsa-mir-378f,DUXAP8,miRNA-lncRNA
hsa-mir-378g,HOTAIR,miRNA-lncRNA
hsa-mir-378h,DUXAP8,miRNA-lncRNA
hsa-mir-378i,DUXAP8,miRNA-lncRNA
hsa-mir-380-3p,LINC00648,miRNA-lncRNA
hsa-mir-382-5p,DUXAP8,miRNA-lncRNA
hsa-mir-383-5p,LINC00922,miRNA-lncRNA
hsa-mir-384,LINC01087,miRNA-lncRNA
hsa-mir-384,LINC01087,miRNA-lncRNA
hsa-mir-384,LINC01087,miRNA-lncRNA
hsa-mir-384,DUXAP8,miRNA-lncRNA
hsa-mir-3909,MIR548XHG,miRNA-lncRNA
hsa-mir-3909,DUXAP8,miRNA-lncRNA
hsa-mir-3918,LINC00922,miRNA-lncRNA
hsa-mir-3924,LINC02163,miRNA-lncRNA
hsa-mir-3940-3p,HOTTIP,miRNA-lncRNA
hsa-mir-409-3p,LINC02476,miRNA-lncRNA
hsa-mir-409-3p,LINC02476,miRNA-lncRNA
hsa-mir-409-3p,DUXAP8,miRNA-lncRNA
hsa-mir-409-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-422a,DUXAP8,miRNA-lncRNA
hsa-mir-424-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-424-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-424-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-424-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-424-5p,LINC00922,miRNA-lncRNA
hsa-mir-424-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-425-5p,LINC00858,miRNA-lncRNA
hsa-mir-4295,LINC01087,miRNA-lncRNA
hsa-mir-4295,HOXA11-AS,miRNA-lncRNA
hsa-mir-4295,HOTAIR,miRNA-lncRNA
hsa-mir-4295,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-4319,PCAT18,miRNA-lncRNA
hsa-mir-432-5p,LINC01087,miRNA-lncRNA
hsa-mir-432-5p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-4458,HOXA11-AS,miRNA-lncRNA
hsa-mir-4458,G2E3-AS1,miRNA-lncRNA
hsa-mir-4465,DLX6-AS1,miRNA-lncRNA
hsa-mir-4465,DUXAP8,miRNA-lncRNA
hsa-mir-448,DUXAP8,miRNA-lncRNA
hsa-mir-449c-5p,DUXAP8,miRNA-lncRNA
hsa-mir-4500,HOXA11-AS,miRNA-lncRNA
hsa-mir-4500,G2E3-AS1,miRNA-lncRNA
hsa-mir-450b-5p,PURPL,miRNA-lncRNA
hsa-mir-450b-5p,FIRRE,miRNA-lncRNA
hsa-mir-452-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-452-5p,DUXAP8,miRNA-lncRNA
hsa-mir-452-5p,FIRRE,miRNA-lncRNA
hsa-mir-4524a-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-4524a-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-4524a-5p,LHX1-DT,miRNA-lncRNA
hsa-mir-4524b-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-4524b-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-4524b-5p,LHX1-DT,miRNA-lncRNA
hsa-mir-454-3p,LINC01087,miRNA-lncRNA
hsa-mir-454-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-454-3p,HOTAIR,miRNA-lncRNA
hsa-mir-454-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-4640-3p,LINC01087,miRNA-lncRNA
hsa-mir-4640-3p,HOTTIP,miRNA-lncRNA
hsa-mir-4640-5p,HOTTIP,miRNA-lncRNA
hsa-mir-4640-5p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-4640-5p,FIRRE,miRNA-lncRNA
hsa-mir-4676-3p,G2E3-AS1,miRNA-lncRNA
hsa-mir-4676-3p,DUXAP8,miRNA-lncRNA
hsa-mir-4676-3p,FIRRE,miRNA-lncRNA
hsa-mir-4677-3p,LINC02438,miRNA-lncRNA
hsa-mir-4677-3p,HOTAIR,miRNA-lncRNA
hsa-mir-4677-3p,LINC02418,miRNA-lncRNA
hsa-mir-4677-3p,DUXAP8,miRNA-lncRNA
hsa-mir-4712-5p,LINC01087,miRNA-lncRNA
hsa-mir-4726-5p,HOTTIP,miRNA-lncRNA
hsa-mir-4726-5p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-4726-5p,FIRRE,miRNA-lncRNA
hsa-mir-4731-5p,C5orf66-AS1,miRNA-lncRNA
hsa-mir-4731-5p,LINC00858,miRNA-lncRNA
hsa-mir-4731-5p,HOTAIR,miRNA-lncRNA
hsa-mir-4731-5p,LINC01146,miRNA-lncRNA
hsa-mir-4731-5p,DUXAP8,miRNA-lncRNA
hsa-mir-4735-3p,DUXAP8,miRNA-lncRNA
hsa-mir-4739,LINC00922,miRNA-lncRNA
hsa-mir-4756-5p,LINC00922,miRNA-lncRNA
hsa-mir-4756-5p,DNAH17-AS1,miRNA-lncRNA
hsa-mir-4761-3p,LINC00648,miRNA-lncRNA
hsa-mir-4761-5p,LINC00858,miRNA-lncRNA
hsa-mir-4761-5p,LINC00858,miRNA-lncRNA
hsa-mir-4761-5p,LINC01146,miRNA-lncRNA
hsa-mir-4766-3p,FIRRE,miRNA-lncRNA
hsa-mir-4770,MIR205HG,miRNA-lncRNA
hsa-mir-4784,G2E3-AS1,miRNA-lncRNA
hsa-mir-483-3p,NPSR1-AS1,miRNA-lncRNA
hsa-mir-485-5p,DUXAP8,miRNA-lncRNA
hsa-mir-485-5p,DUXAP8,miRNA-lncRNA
hsa-mir-486-5p,LINC01194,miRNA-lncRNA
hsa-mir-488-3p,DUXAP8,miRNA-lncRNA
hsa-mir-489-3p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-490-3p,DUXAP8,miRNA-lncRNA
hsa-mir-495-3p,LINC01194,miRNA-lncRNA
hsa-mir-495-3p,PURPL,miRNA-lncRNA
hsa-mir-495-3p,G2E3-AS1,miRNA-lncRNA
hsa-mir-495-3p,DUXAP8,miRNA-lncRNA
hsa-mir-497-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-497-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-497-5p,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-497-5p,G2E3-AS1,miRNA-lncRNA
hsa-mir-497-5p,LINC00922,miRNA-lncRNA
hsa-mir-497-5p,TRPM2-AS,miRNA-lncRNA
hsa-mir-498,LINC02267,miRNA-lncRNA
hsa-mir-498,DUXAP8,miRNA-lncRNA
hsa-mir-499a-5p,DUXAP8,miRNA-lncRNA
hsa-mir-499b-5p,LINC02476,miRNA-lncRNA
hsa-mir-500a-3p,DUXAP8,miRNA-lncRNA
hsa-mir-506-3p,HOXA11-AS,miRNA-lncRNA
hsa-mir-506-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-506-5p,LINC00858,miRNA-lncRNA
hsa-mir-506-5p,HOXC-AS3,miRNA-lncRNA
hsa-mir-508-3p,DUXAP8,miRNA-lncRNA
hsa-mir-5094,DLX6-AS1,miRNA-lncRNA
hsa-mir-5094,TMEM132D-AS1,miRNA-lncRNA
hsa-mir-5094,G2E3-AS1,miRNA-lncRNA
hsa-mir-5094,PCAT18,miRNA-lncRNA
hsa-mir-5094,DUXAP8,miRNA-lncRNA
hsa-mir-511-3p,LINC02163,miRNA-lncRNA
hsa-mir-511-3p,NPSR1-AS1,miRNA-lncRNA
hsa-mir-511-3p,DLX6-AS1,miRNA-lncRNA
hsa-mir-512-3p,MIR205HG,miRNA-lncRNA
hsa-mir-512-3p,LINC01194,miRNA-lncRNA
hsa-mir-513a-5p,PURPL,miRNA-lncRNA
hsa-mir-513a-5p,LINC01234,miRNA-lncRNA
hsa-mir-513a-5p,LINC00922,miRNA-lncRNA
hsa-mir-513a-5p,PCAT18,miRNA-lncRNA
hsa-mir-513b-5p,LINC01194,miRNA-lncRNA
hsa-mir-513c-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-514a-3p,LINC01087,miRNA-lncRNA
hsa-mir-514a-3p,LINC01146,miRNA-lncRNA
hsa-mir-514a-5p,MIR205HG,miRNA-lncRNA
hsa-mir-514a-5p,FEZF1-AS1,miRNA-lncRNA
hsa-mir-514a-5p,MIR2052HG,miRNA-lncRNA
hsa-mir-514a-5p,HOTAIR,miRNA-lncRNA
hsa-mir-514b-3p,LINC01087,miRNA-lncRNA
hsa-mir-514b-3p,LINC01146,miRNA-lncRNA
hsa-mir-514b-5p,DLX6-AS1,miRNA-lncRNA
hsa-mir-515-5p,PURPL,miRNA-lncRNA
hsa-mir-515-5p,HOXA11-AS,miRNA-lncRNA
hsa-mir-515-5p,MIR2052HG,miRNA-lncRNA
